file_path	size_in_bytes	type	label	source_image_label	associated_annotation_method	associated_protocol
data/Acute_glucose_starvation/frames/TS_004_00012_12.0.tif	61608612	http://bia/Image	Starvation condition frames 04_00012_12.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00013_-12.0.tif	63482552	http://bia/Image	Starvation condition frames 04_00013_-12.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00014_14.0.tif	61233500	http://bia/Image	Starvation condition frames 04_00014_14.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00015_-14.0.tif	63478580	http://bia/Image	Starvation condition frames 04_00015_-14.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00016_16.0.tif	60869004	http://bia/Image	Starvation condition frames 04_00016_16.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00017_-16.0.tif	63442012	http://bia/Image	Starvation condition frames 04_00017_-16.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00018_18.0.tif	60422820	http://bia/Image	Starvation condition frames 04_00018_18.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00019_-18.0.tif	63377902	http://bia/Image	Starvation condition frames 04_00019_-18.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00020_20.0.tif	59979510	http://bia/Image	Starvation condition frames 04_00020_20.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00021_-20.0.tif	63343592	http://bia/Image	Starvation condition frames 04_00021_-20.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00022_22.0.tif	59461918	http://bia/Image	Starvation condition frames 04_00022_22.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00023_-22.0.tif	63234804	http://bia/Image	Starvation condition frames 04_00023_-22.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00024_24.0.tif	58875834	http://bia/Image	Starvation condition frames 04_00024_24.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00025_-24.0.tif	63134636	http://bia/Image	Starvation condition frames 04_00025_-24.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00026_26.0.tif	58313268	http://bia/Image	Starvation condition frames 04_00026_26.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00027_-26.0.tif	62971190	http://bia/Image	Starvation condition frames 04_00027_-26.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00028_28.0.tif	57574150	http://bia/Image	Starvation condition frames 04_00028_28.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00029_-28.0.tif	62826418	http://bia/Image	Starvation condition frames 04_00029_-28.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00030_30.0.tif	56805560	http://bia/Image	Starvation condition frames 04_00030_30.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00031_-30.0.tif	62635424	http://bia/Image	Starvation condition frames 04_00031_-30.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00032_32.0.tif	55999962	http://bia/Image	Starvation condition frames 04_00032_32.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00033_-32.0.tif	62409128	http://bia/Image	Starvation condition frames 04_00033_-32.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00034_34.0.tif	55032330	http://bia/Image	Starvation condition frames 04_00034_34.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00035_-34.0.tif	62175544	http://bia/Image	Starvation condition frames 04_00035_-34.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00036_36.0.tif	54024566	http://bia/Image	Starvation condition frames 04_00036_36.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00037_-36.0.tif	61902610	http://bia/Image	Starvation condition frames 04_00037_-36.0			_:Glucose starvation condition
data/Acute_glucose_starvation/frames/TS_004_00038_38.0.tif	52880184	http://bia/Image	Starvation condition frames 04_00038_38.0			_:Glucose starvation condition
